source_system,source_file,source_sheet,source_row_number,account_key,long_name,retailer,name,address,city,state,zip,category,suppliers,is_active
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,802,acct_10f0b5fd69c43194,Frontier Cooperative - NE,Frontier Coop,Garrison Site,1161 30th Rd,Garrison,NE,68632,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,803,acct_bcff0cacdddab3a3,Frontier Cooperative - NE,Frontier Coop,Genoa Elevator,222 Willard St,Genoa,NE,68640,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,804,acct_6bbf1e3a5504b175,Frontier Cooperative - NE,Frontier Coop,Greenwood Office,219 Highway 6,Greenwood,NE,68366,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,805,acct_03625285125a5551,Frontier Cooperative - NE,Frontier Coop,Greenwood,219 Highway 6 PO Box 210,Greenwood,NE,68366,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,806,acct_c1e63faaed7d580b,Frontier Cooperative - NE,Frontier Coop,Howells Elevator,2321 Road 14,Howells,NE,68641,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,807,acct_acc80691f507a6b2,Frontier Cooperative - NE,Frontier Coop,Frontier Cooperative,3333 Landmark Cir,Lincoln,NE,68460,Corporate HQ,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,808,acct_ce279a34d72505f0,Frontier Cooperative - NE,Frontier Coop,Lincoln Grain Elevator,2800 Leighton Ave,Lincoln,NE,68504,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,809,acct_8c23e420474cb024,Frontier Cooperative - NE,Frontier Coop,Manley Office,219 Manley Ln,Manley,NE,68403,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,810,acct_55bb21d9dcb21ca2,Frontier Cooperative - NE,Frontier Coop,Manley,219 Manley Lane PO Box 68,Manley,NE,68403,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,811,acct_8a478295e95b88ce,Frontier Cooperative - NE,Frontier Coop,Martell,17600 S 1st St,Martell,NE,68404,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,812,acct_9021dec598ebd1de,Frontier Cooperative - NE,Frontier Coop,Martell,17600 S 1st Street PO Box 74,Martell,NE,68404,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,813,acct_742644c614e9e8f4,Frontier Cooperative - NE,Frontier Coop,Mead – Agronomy,1551 County Road 11,Mead,NE,68041,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,814,acct_be60f827f57af627,Frontier Cooperative - NE,Frontier Coop,Mead Agronomy,739 County Rd 10,Mead,NE,68041,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,815,acct_950e226f4271f3b7,Frontier Cooperative - NE,Frontier Coop,Mead Agronomy Center,1390 County Road 10,Mead,NE,68041,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,816,acct_d2a49c9aa65c8939,Frontier Cooperative - NE,Frontier Coop,Mead - Agronomy,1551 County Road 11 PO Box 154,Mead,NE,68041,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,817,acct_f67c8b5e0087b1b0,Frontier Cooperative - NE,Frontier Coop,Mead – Elevator,410 E 3rd St,Mead,NE,68041,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,818,acct_f79d93601d34a934,Frontier Cooperative - NE,Frontier Coop,Mead - Elevator,410 East 3rd Street PO Box 154,Mead,NE,68041,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,819,acct_6d2016cffa80ef24,Frontier Cooperative - NE,Frontier Coop,Murdock Office,417 Railroad,Murdock,NE,68407,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,820,acct_c25ae05b79ff28b8,Frontier Cooperative - NE,Frontier Coop,Nebraska City Agronomy,1301 8th Corso,Nebraska City,NE,68410,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,821,acct_e310be6a964288b1,Frontier Cooperative - NE,Frontier Coop,Nebraska City Nutrition/Office,1114 4th Corso,Nebraska City,NE,68410,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,822,acct_7b6cc1d2decd9288,Frontier Cooperative - NE,Frontier Coop,Nehawka Office,300 Main St,Nehawka,NE,68413,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,823,acct_c77e8c27bdfcc029,Frontier Cooperative - NE,Frontier Coop,Nehawka,300 Main Street PO Box 159,Nehawka,NE,68413,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,824,acct_1794936b5cbcbf02,Frontier Cooperative - NE,Frontier Coop,North Bend Elevator,351 Cottonwood St,North Bend,NE,68649,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,825,acct_1a99b8cfdce732c7,Frontier Cooperative - NE,Frontier Coop,Osceola Agronomy,810 Central St,Osceola,NE,68651,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,826,acct_3cacf5133472174f,Frontier Cooperative - NE,Frontier Coop,Palmyra Office,125 Front St,Palmyra,NE,68418,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,827,acct_ce9a6944d4e25ace,Frontier Cooperative - NE,Frontier Coop,Palmyra,125 Front Street PO Box 8,Palmyra,NE,68418,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,828,acct_96c058ec81500e1d,Frontier Cooperative - NE,Frontier Coop,Mynard (Plattsmouth),13200 42nd St,Plattsmouth,NE,68048,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,829,acct_59e9be5b02cd0ce1,Frontier Cooperative - NE,Frontier Coop,Prague Agronomy,303 Railroad Ave,Prague,NE,68050,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,830,acct_b74403799ec2f032,Frontier Cooperative - NE,Frontier Coop,Prairie Home (Waverly),5600 N 148th St,Prairie Home,NE,68527,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,831,acct_e4cdaf75ffd03f70,Frontier Cooperative - NE,Frontier Coop,Prairie Home,5600 N 148th St PO Box 70,Prairie Home,NE,68527,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,832,acct_cd5014a592c27c02,Frontier Cooperative - NE,Frontier Coop,Schuyler - Fertilizer,1199 Rd. E,Schuyler,NE,68661,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,833,acct_40ee4adba5ba6959,Frontier Cooperative - NE,Frontier Coop,Schuyler - Elevator,840 West 13th Street,Schuyler,NE,68661,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,834,acct_803c26cf856dd939,Frontier Cooperative - NE,Frontier Coop,Silver Creek East (Fertilizer/Grain),405 Front St,Silver Creek,NE,68663,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,835,acct_4d6f261979204950,Frontier Cooperative - NE,Frontier Coop,Silver Creek Agronomy,916 Hwy 30,Silver Creek,NE,68663,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,836,acct_51c5d6094abab238,Frontier Cooperative - NE,Frontier Coop,Silver Creek - East Elevator,3221 35th Road,Silver Creek,NE,68663,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,837,acct_94b73b2979192f41,Frontier Cooperative - NE,Frontier Coop,St. Mary,262 Pearl Street PO Box 8,St. Mary,NE,68432,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,838,acct_d8913c2a3a44adf1,Frontier Cooperative - NE,Frontier Coop,Syracuse Ag Service Terminal,3176 K Rd,Syracuse,NE,68466,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,839,acct_0c6fd40f961dfa6e,Frontier Cooperative - NE,Frontier Coop,Otoe (Syracuse),2960 E Road,Syracuse,NE,68446,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,840,acct_6df47960060567a2,Frontier Cooperative - NE,Frontier Coop,Syracuse,501 1st Street,Syracuse,NE,68446,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,841,acct_4c639a1412302fb9,Frontier Cooperative - NE,Frontier Coop,Tarnov,108 1st Street,Tarnov,NE,68642,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,842,acct_fbcc189bf20fbed9,Frontier Cooperative - NE,Frontier Coop,Tecumseh,600 S 10th Street,Tecumseh,NE,68450,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,843,acct_ab007fdf93a6dee6,Frontier Cooperative - NE,Frontier Coop,Tecumseh North,62042 Hwy 41,Tecumseh,NE,68450,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,844,acct_2e42b96ce53b8e9d,Frontier Cooperative - NE,Frontier Coop,Wahoo Agronomy,700 N Spruce St,Wahoo,NE,68066,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,845,acct_25717cc5a41b2942,Frontier Cooperative - NE,Frontier Coop,Wahoo,700 N Spruce,Wahoo,NE,68066,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,846,acct_63dc12c5d853551f,Frontier Cooperative - NE,Frontier Coop,Wahoo Aerial,1566 County Rd M,Wahoo,NE,68066,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,847,acct_26b26ac1ad07db1d,Frontier Cooperative - NE,Frontier Coop,Walton Office,1621 S 118th St,Walton,NE,68461,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,848,acct_d66d4fc7bcbf4110,Frontier Cooperative - NE,Frontier Coop,Waverly Office,10741 N 142nd St,Waverly,NE,68462,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,849,acct_7a82d295a23ae336,Frontier Cooperative - NE,Frontier Coop,Waverly,10741 N 142nd Street PO Box 70,Waverly,NE,68462,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,850,acct_1a5cc56b566b485c,Frontier Cooperative - NE,Frontier Coop,Weston Elevator,335 N Pine,Weston,NE,68070,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,851,acct_ac7fad58a02cf57a,Frontier Cooperative - NE,Frontier Coop,Weston,335 North Pine PO Box 150,Weston,NE,68070,Grain,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,852,acct_8c88cd263ff7b27b,GAPS FS - MI,GAPS FS,Fowler - Dry Fertilizer Facility,1250 N Edgewood Dr,Fowler,MI,48835,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,853,acct_8823c32e832c7795,GAPS FS - MI,GAPS FS,Ithaca - Main Sales Office,3151 W Fillmore Rd,Ithaca,MI,48847,Corporate HQ,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,854,acct_f68b8a35cdc4e7c5,GAPS FS - MI,GAPS FS,Middleton - Crop Protection Facility,6379 Garfield Rd,Middleton,MI,48856,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,855,acct_bc731f0214b9bf57,Gateway FS - IL,Gateway FS,Breese,12804 Drive In Rd,Breese,IL,62230,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,856,acct_d747847c3a58cc40,Gateway FS - IL,Gateway FS,Evansville Elevator,503 Main St,Evansville,IL,62242,Grain,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,857,acct_336653c0f0f432fc,Gateway FS - IL,Gateway FS,Fults – Elevator,2161 Levee Rd,Fults,IL,62244,Grain,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,858,acct_c4c343a5f52f82f5,Gateway FS - IL,Gateway FS,Baldwin Agronomy Center,10349 Riverview Ln,Red Bud,IL,62278,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,859,acct_f51f8d8fc1077891,Gateway FS - IL,Gateway FS,Gateway FS – Main Office,221 E Pine St,Red Bud,IL,62278,Corporate HQ,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,860,acct_0dc7520f10250d2c,Gateway FS - IL,Gateway FS,Waltonville – Grain,314 S Hirons St,Waltonville,IL,62894,Grain,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,861,acct_3daddebe3444c397,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Clarion Main,221 4th Ave NW,Clarion,IA,50525,Corporate HQ,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,862,acct_500237e3dd813936,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Holmes,2150 Hancock Ave,Clarion,IA,50525,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,863,acct_c6da151ec49985c0,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Eagle Grove,115 E Broadway,Eagle Grove,IA,50533,C-Store/Service/Energy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,864,acct_cd761bea3949a22a,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Livermore,302 4th Street,Livermore,IA,50558,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,865,acct_f42d9884c2e943d7,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Thor,316 Ann St,Thor,IA,50591,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,866,acct_d47e8f158317e10e,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Renwick Agronomy Center,120 York Ave,Renwick,IA,50577,Agronomy,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,867,acct_74e37a975ae58b9c,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Woden,103 N Main St,Woden,IA,50484,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,868,acct_ea97abd089639300,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Hutchins,540 225th St,Britt,IA,50423,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,869,acct_bc30b57f2c98849e,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Forest City,406 E K St,Forest City,IA,50436,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,870,acct_6b6d4e501ca52756,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Corwith,209 1st Street,Corwith,IA,50430,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,871,acct_74396ac54e2cda4c,Gold-Eagle Cooperative - IA,Gold-Eagle Coop,Leland,222 W Broadway,Leland,IA,50453,Grain/Feed,Winfield,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,872,acct_0b003cf2b13fc582,GRAINCO FS - IL,GRAINCO FS,GRAINCO FS – Lostant Agronomy,W 3rd St & S 8th St,Lostant,IL,61334,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,873,acct_f53284407b978b2f,GRAINCO FS - IL,GRAINCO FS,Lostant,536 N 15th Rd,Lostant,IL,61334,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,874,acct_1a0d0ecf7eee012c,GRAINCO FS - IL,GRAINCO FS,Lostant Agronomy,1001 N 16th Rd,Lostant,IL,61334,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,875,acct_52a5580528a602c1,GRAINCO FS - IL,GRAINCO FS,GRAINCO FS – Mendota Agronomy,1901 13th Ave,Mendota,IL,61342,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,876,acct_b66a02ea9c0b000d,GRAINCO FS - IL,GRAINCO FS,Mendota,183 N 40th Rd,Mendota,IL,61342,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,877,acct_cb5b595d8940e42c,GRAINCO FS - IL,GRAINCO FS,Mendota Agronomy,1100 W 8th St,Mendota,IL,61342,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,878,acct_cfed08c14d93626c,GRAINCO FS - IL,GRAINCO FS,GRAINCO FS – Morris Agronomy,11230 N State Route 47,Morris,IL,60450,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,879,acct_4c3b7f70d081a2ae,GRAINCO FS - IL,GRAINCO FS,Morris Agronomy,11230 N Route 47,Morris,IL,60450,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,880,acct_c5d9ebb2df6708a0,GRAINCO FS - IL,GRAINCO FS,Morris Agronomy,932 Armstrong St,Morris,IL,60450,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,881,acct_7e89ec5cb3a8effc,GRAINCO FS - IL,GRAINCO FS,GRAINCO FS – Newark Agronomy,10200 Lisbon Rd,Newark,IL,60541,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,882,acct_d6e0864f2025aaa0,GRAINCO FS - IL,GRAINCO FS,Newark,202 IL-71,Newark,IL,60541,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,883,acct_be00c56b928661a3,GRAINCO FS - IL,GRAINCO FS,Newark Agronomy,9512 W Helmar Rd,Newark,IL,60541,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,884,acct_20a29ee8d31b1b94,GRAINCO FS - IL,GRAINCO FS,Ottawa Office,4200 MBL Dr,Ottawa,IL,61350,Corporate HQ,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,885,acct_0bef0fdd2cfe5288,GRAINCO FS - IL,GRAINCO FS,Polo Agronomy,12472 Penn Rd,Polo,IL,61064,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,886,acct_e3af1393f105a419,GRAINCO FS - IL,GRAINCO FS,Ransom Agronomy,201 E Campbell,Ransom,IL,60470,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,887,acct_d02866615781b5a8,GRAINCO FS - IL,GRAINCO FS,Seneca Agronomy,1200 E Shipyard Rd,Seneca,IL,61360,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,888,acct_edcb5bde1b7e6cad,GRAINCO FS - IL,GRAINCO FS,Serena Agronomy,3807 E 2276th Rd,Serena,IL,60549,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,889,acct_6ba1ade5a528a927,GRAINCO FS - IL,GRAINCO FS,Streator Agronomy,2401 N Bloomington St,Streator,IL,61364,Agronomy,Growmark,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,890,acct_ffa8ee4c92a8cddf,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Administrative HQ,13733 University Ave,Clive,IA,50325,Corporate HQ,Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,891,acct_314b3a9b5f87967b,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Alleman,14190 NE 6th Street,Alleman,IA,50007,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,892,acct_52f0be03d6931000,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Avon,"5550 SE 64th Ave, P.O. Box A",Carlisle,IA,50047,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,893,acct_316220664a2f499d,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Belle Plaine,910 1st Avenue,Belle Plaine,IA,52208,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,894,acct_ed5ab8acba2343e2,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Booneville,"106 Main Street, P.O. Box 45",Booneville,IA,50038,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,895,acct_e920e7e810cf8f65,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Brooklyn,"217 W Front St, P.O. Box 121",Brooklyn,IA,52211,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,896,acct_cfddd4e8503bb08c,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Cambridge,315 South Water,Cambridge,IA,50046,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,897,acct_b4ef34b57b27fc6d,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Colo,417 2nd Street,Colo,IA,50056,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,898,acct_2a317c5d9d5ccb25,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Conroy,573 7th Ave,Conroy,IA,52220,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,899,acct_7634282885f49f32,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Council Bluffs,"1953 River Road, P.O. Box 2401",Council Bluffs,IA,51501,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,900,acct_00e219c29e2c8f6f,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Dallas Center,"1107 Sycamore, P.O. Box 516",Dallas Center,IA,50063,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,901,acct_82606fd7410a0ace,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Dexter,"622 Marshall Street, P.O. Box 358",Dexter,IA,50070,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,902,acct_f68bec065f010ca6,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Des Moines,118 18th Street SE,Des Moines,IA,50317,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,903,acct_9067d4501f1e75ad,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Earlham,345 SW 2nd Street,Earlham,IA,50072,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,904,acct_a0cafd9c64ee9bcf,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Elberon,"207 Railway Street, P.O. Box 98",Elberon,IA,52225,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,905,acct_0675c0a88c6922be,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Elkhart,4415 NE 108 Ave,Elkhart,IA,50073,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,906,acct_15f4e59139d7442a,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Fairfield,2081 Nutmeg Avenue,Fairfield,IA,52556,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,907,acct_f6833ea2ec927596,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Grundy Center,"509 A Ave, P.O. Box 275",Grundy Center,IA,50638,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,908,acct_299a10b645e9a9b0,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Guernsey,201 Cleveland St,Guernsey,IA,52221,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,909,acct_42d99e60c31badd7,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Henderson,112 N West Street,Henderson,IA,51541,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,910,acct_4c05a8cee71f9c74,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Holland,203 Market Street,Holland,IA,50642,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,911,acct_579731c2a6397a63,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Indianola,505 E Girard,Indianola,IA,50125,"Agronomy, Feed/Grain",Nutrien,True
combined_workbook,Channel Partners and Kingpins Map - COMBINED.xlsx,Sheet1,912,acct_3abce60d0b63f5ba,Heartland Co-op - IA NE TX,HEARTLAND CO-OP,Jewell,924 1st Street,Jewell,IA,50130,"Agronomy, Feed/Grain",Nutrien,True
